gene,stage,direction,image_url
CG12653,2,dorsal,"('75726_s.bmp', '75727_s.bmp', '75728_s.bmp', '75729_s.bmp', '75740_s.bmp')"
CG12653,2,lateral,"('75724_s.bmp', '75725_s.bmp', '75731_s.bmp')"
CG12653,2,ventral,"('75739_s.bmp', '75751_s.bmp')"
CG12653,3,dorsal,"('75760_s.bmp', '75784_s.bmp')"
CG12653,3,lateral,"('75761_s.bmp', '75785_s.bmp', '75786_s.bmp')"
CG12653,4,dorsal,"('75733_s.bmp', '75734_s.bmp', '75741_s.bmp')"
CG12653,4,lateral,"('75735_s.bmp', '75736_s.bmp', '75737_s.bmp', '75742_s.bmp')"
CG12653,5,dorsal,"('75767_s.bmp', '75768_s.bmp')"
CG12653,6,dorsal,"('75781_s.bmp',)"
CG12653,6,lateral,"('75777_s.bmp', '75782_s.bmp')"
CG12653,6,ventral,"('75771_s.bmp', '75772_s.bmp')"
CG12673,4,dorsal,"('15489_s.bmp', '15490_s.bmp', '15491_s.bmp')"
CG12673,4,lateral,"('15492_s.bmp',)"
CG12673,5,dorsal,"('15500_s.bmp', '15507_s.bmp')"
CG12673,5,lateral,"('15493_s.bmp', '15496_s.bmp', '15497_s.bmp', '15508_s.bmp', '15509_s.bmp', '15515_s.bmp')"
CG12673,5,ventral,"('15494_s.bmp', '15498_s.bmp', '15499_s.bmp', '15513_s.bmp')"
CG12673,6,lateral,"('15503_s.bmp', '15505_s.bmp', '15510_s.bmp', '15511_s.bmp')"
CG12673,6,ventral,"('15506_s.bmp',)"
CG12676,1,lateral,"('75573_s.bmp',)"
CG12676,3,lateral,"('75575_s.bmp',)"
CG12676,4,lateral,"('75598_s.bmp', '75599_s.bmp')"
CG12676,5,dorsal,"('75576_s.bmp',)"
CG12676,5,lateral,"('75577_s.bmp', '75578_s.bmp', '75600_s.bmp', '75601_s.bmp')"
CG12676,5,ventral,"('75602_s.bmp',)"
CG12676,6,dorsal,"('75586_s.bmp', '75587_s.bmp', '75592_s.bmp', '75593_s.bmp', '75594_s.bmp')"
CG12676,6,lateral,"('75580_s.bmp', '75589_s.bmp')"
CG12701,2,lateral,"('22661_s.bmp', '22668_s.bmp')"
CG12701,3,dorsal,"('22663_s.bmp',)"
CG12701,3,lateral,"('22662_s.bmp',)"
CG12701,3,ventral,"('22664_s.bmp', '22665_s.bmp', '22666_s.bmp')"
CG12701,4,dorsal,"('22684_s.bmp',)"
CG12701,4,lateral,"('22669_s.bmp',)"
CG12701,5,lateral,"('22667_s.bmp', '22671_s.bmp', '22672_s.bmp', '22673_s.bmp')"
CG12701,5,ventral,"('22670_s.bmp',)"
CG12701,6,dorsal,"('22679_s.bmp', '22683_s.bmp')"
CG12701,6,lateral,"('22674_s.bmp', '22675_s.bmp', '22676_s.bmp', '22677_s.bmp', '22681_s.bmp', '22682_s.bmp')"
CG12701,6,ventral,"('22678_s.bmp', '22680_s.bmp')"
CG12702,1,lateral,"('33596_s.bmp',)"
CG12702,2,lateral,"('33597_s.bmp',)"
CG12702,3,dorsal,"('33606_s.bmp',)"
CG12702,3,lateral,"('33598_s.bmp',)"
CG12702,5,dorsal,"('33600_s.bmp',)"
CG12702,5,lateral,"('33599_s.bmp', '33601_s.bmp', '33603_s.bmp')"
CG12702,5,ventral,"('33602_s.bmp',)"
CG12708,1,lateral,"('62800_s.bmp', '7076_s.bmp', '7077_s.bmp', '7078_s.bmp')"
CG12708,2,dorsal,"('62804_s.bmp',)"
CG12708,2,lateral,"('7088_s.bmp', '62802_s.bmp', '62803_s.bmp', '62813_s.bmp', '62814_s.bmp')"
CG12708,2,ventral,"('7079_s.bmp', '62815_s.bmp')"
CG12708,3,dorsal,"('62818_s.bmp', '62822_s.bmp', '62823_s.bmp')"
CG12708,3,lateral,"('62816_s.bmp', '62820_s.bmp', '62821_s.bmp', '7089_s.bmp', '7090_s.bmp', '7091_s.bmp', '7092_s.bmp', '7093_s.bmp')"
CG12708,3,ventral,"('62817_s.bmp', '62819_s.bmp')"
CG12708,4,lateral,"('7081_s.bmp', '62806_s.bmp', '62807_s.bmp', '62808_s.bmp')"
CG12708,4,ventral,"('7095_s.bmp', '7096_s.bmp', '7097_s.bmp', '62826_s.bmp')"
CG12708,5,dorsal,"('62810_s.bmp', '7084_s.bmp', '7085_s.bmp')"
CG12708,5,lateral,"('7082_s.bmp', '7083_s.bmp', '7086_s.bmp', '7100_s.bmp', '7101_s.bmp')"
CG12708,5,ventral,"('62809_s.bmp', '62812_s.bmp', '7087_s.bmp', '7098_s.bmp', '7099_s.bmp')"
CG12708,6,lateral,"('62824_s.bmp', '62825_s.bmp', '62827_s.bmp')"
CG12708,6,ventral,"('7102_s.bmp',)"
CG12723,1,lateral,"('34048_s.bmp',)"
CG12723,2,lateral,"('34050_s.bmp', '34051_s.bmp')"
CG12723,2,ventral,"('34049_s.bmp',)"
CG12723,6,dorsal,"('34052_s.bmp', '34053_s.bmp', '34054_s.bmp')"
CG12723,6,lateral,"('34058_s.bmp', '34061_s.bmp')"
CG1273,4,ventral,"('25135_s.bmp',)"
CG1273,5,dorsal,"('25138_s.bmp', '25149_s.bmp', '25150_s.bmp', '25156_s.bmp')"
CG1273,5,lateral,"('25137_s.bmp', '25142_s.bmp', '25143_s.bmp', '25144_s.bmp', '25145_s.bmp', '25147_s.bmp', '25148_s.bmp', '25151_s.bmp', '25152_s.bmp', '25153_s.bmp', '25155_s.bmp')"
CG1273,5,ventral,"('25136_s.bmp', '25139_s.bmp', '25140_s.bmp', '25141_s.bmp', '25146_s.bmp', '25154_s.bmp')"
CG1273,6,dorsal,"('25164_s.bmp',)"
CG1273,6,lateral,"('25157_s.bmp', '25158_s.bmp', '25160_s.bmp', '25161_s.bmp')"
CG1273,6,ventral,"('25159_s.bmp', '25162_s.bmp', '25163_s.bmp', '25165_s.bmp', '25166_s.bmp')"
CG1274,1,lateral,"('46090_s.bmp',)"
CG1274,5,dorsal,"('46073_s.bmp', '46086_s.bmp')"
CG1274,5,lateral,"('46077_s.bmp', '46085_s.bmp', '46087_s.bmp', '46088_s.bmp', '46099_s.bmp')"
CG1274,5,ventral,"('46078_s.bmp', '46097_s.bmp')"
CG1274,6,lateral,"('46075_s.bmp', '46095_s.bmp')"
CG1274,6,ventral,"('46076_s.bmp', '46089_s.bmp', '46092_s.bmp', '46093_s.bmp', '46094_s.bmp')"
CG12744,1,lateral,"('75796_s.bmp',)"
CG12744,4,dorsal,"('75799_s.bmp',)"
CG12744,4,lateral,"('75800_s.bmp', '75801_s.bmp')"
CG12744,4,ventral,"('75802_s.bmp',)"
CG12744,5,dorsal,"('75803_s.bmp', '75807_s.bmp', '75808_s.bmp')"
CG12744,5,lateral,"('75804_s.bmp', '75809_s.bmp', '75810_s.bmp', '75811_s.bmp')"
CG12746,1,lateral,"('51157_s.bmp', '60139_s.bmp')"
CG12746,2,lateral,"('60140_s.bmp',)"
CG12746,2,ventral,"('51158_s.bmp',)"
CG12746,6,dorsal,"('51147_s.bmp', '51148_s.bmp', '51154_s.bmp', '51156_s.bmp', '60143_s.bmp', '60145_s.bmp')"
CG12746,6,lateral,"('51149_s.bmp', '51151_s.bmp', '60144_s.bmp', '60146_s.bmp')"
CG12746,6,ventral,"('51152_s.bmp',)"
CG12750,1,lateral,"('14270_s.bmp', '14271_s.bmp')"
CG12750,2,dorsal,"('14272_s.bmp',)"
CG12750,3,dorsal,"('14273_s.bmp', '14274_s.bmp')"
CG12750,5,lateral,"('14276_s.bmp', '14277_s.bmp')"
CG12750,5,ventral,"('14278_s.bmp',)"
CG12750,6,ventral,"('14280_s.bmp',)"
CG12752,1,lateral,"('32375_s.bmp',)"
CG12752,2,lateral,"('32376_s.bmp',)"
CG12752,4,dorsal,"('32377_s.bmp',)"
CG12752,4,lateral,"('32378_s.bmp',)"
CG12752,5,dorsal,"('32379_s.bmp',)"
CG12752,5,lateral,"('32380_s.bmp',)"
CG12752,6,dorsal,"('32381_s.bmp', '32382_s.bmp')"
CG12752,6,lateral,"('32383_s.bmp',)"
CG12758,1,dorsal,"('74780_s.bmp',)"
CG12758,5,dorsal,"('74784_s.bmp', '74801_s.bmp')"
CG12758,5,lateral,"('74790_s.bmp', '74791_s.bmp', '74792_s.bmp', '74793_s.bmp')"
CG12758,5,ventral,"('74788_s.bmp', '74789_s.bmp', '74794_s.bmp', '74796_s.bmp', '74810_s.bmp', '74811_s.bmp', '74812_s.bmp')"
CG12758,6,dorsal,"('74802_s.bmp', '74815_s.bmp')"
CG12758,6,lateral,"('74805_s.bmp', '74806_s.bmp', '74807_s.bmp', '74818_s.bmp')"
CG12758,6,ventral,"('74820_s.bmp',)"
CG12781,6,dorsal,"('67880_s.bmp', '74976_s.bmp', '74982_s.bmp', '74983_s.bmp', '67880_s.bmp', '74976_s.bmp', '74982_s.bmp', '74983_s.bmp')"
CG12781,6,lateral,"('67882_s.bmp', '67883_s.bmp', '67884_s.bmp', '67886_s.bmp', '74977_s.bmp', '74989_s.bmp', '74990_s.bmp', '74991_s.bmp', '67882_s.bmp', '67883_s.bmp', '67884_s.bmp', '67886_s.bmp', '74977_s.bmp', '74989_s.bmp', '74990_s.bmp', '74991_s.bmp')"
CG12781,6,ventral,"('67881_s.bmp', '67885_s.bmp', '74978_s.bmp', '74992_s.bmp', '74993_s.bmp', '67881_s.bmp', '67885_s.bmp', '74978_s.bmp', '74992_s.bmp', '74993_s.bmp')"
CG12785,1,lateral,"('13689_s.bmp', '13690_s.bmp')"
CG12785,2,lateral,"('13691_s.bmp',)"
CG12785,5,lateral,"('13694_s.bmp',)"
CG12785,6,lateral,"('13697_s.bmp', '13698_s.bmp')"
CG12785,6,ventral,"('13696_s.bmp',)"
CG12789,6,dorsal,"('53614_s.bmp',)"
CG12789,6,lateral,"('53599_s.bmp', '53600_s.bmp', '53606_s.bmp', '53611_s.bmp', '53612_s.bmp', '53615_s.bmp')"
CG12792,1,lateral,"('59004_s.bmp',)"
CG12792,2,dorsal,"('59005_s.bmp',)"
CG12792,3,lateral,"('59006_s.bmp',)"
CG12792,4,dorsal,"('59007_s.bmp',)"
CG12792,5,lateral,"('59008_s.bmp',)"
CG12792,6,lateral,"('59010_s.bmp',)"
CG12797,2,lateral,"('53491_s.bmp',)"
CG12797,3,lateral,"('53497_s.bmp',)"
CG12797,4,dorsal,"('53492_s.bmp',)"
CG12797,5,dorsal,"('53493_s.bmp',)"
CG12797,5,lateral,"('53498_s.bmp',)"
CG12797,6,dorsal,"('53494_s.bmp',)"
CG12797,6,lateral,"('53495_s.bmp', '53496_s.bmp')"
CG12802,2,lateral,"('38725_s.bmp', '38726_s.bmp', '38727_s.bmp', '38728_s.bmp', '38729_s.bmp')"
CG12802,3,dorsal,"('38733_s.bmp',)"
CG12802,3,lateral,"('38732_s.bmp', '38734_s.bmp')"
CG12802,4,lateral,"('38741_s.bmp', '38744_s.bmp')"
CG12802,4,ventral,"('38743_s.bmp',)"
CG12802,5,lateral,"('38738_s.bmp', '38739_s.bmp')"
CG12802,5,ventral,"('38737_s.bmp',)"
CG12802,6,dorsal,"('38746_s.bmp',)"
CG12802,6,ventral,"('38740_s.bmp', '38745_s.bmp')"
CG12817,6,lateral,"('35665_s.bmp', '35666_s.bmp')"
CG12819,1,lateral,"('23326_s.bmp', '23327_s.bmp', '23328_s.bmp')"
CG12819,3,dorsal,"('23332_s.bmp',)"
CG12819,4,lateral,"('23334_s.bmp',)"
CG12819,5,dorsal,"('23335_s.bmp',)"
CG12819,5,lateral,"('23336_s.bmp', '23337_s.bmp')"
CG12819,6,lateral,"('23338_s.bmp', '23339_s.bmp', '23341_s.bmp')"
CG12840,6,dorsal,"('47231_s.bmp', '47232_s.bmp')"
CG12840,6,lateral,"('47227_s.bmp', '47228_s.bmp', '47229_s.bmp', '47230_s.bmp', '47233_s.bmp')"
CG12843,6,lateral,"('29961_s.bmp', '29967_s.bmp')"
CG12843,6,ventral,"('29962_s.bmp', '29966_s.bmp')"
CG12844,6,lateral,"('30764_s.bmp',)"
CG12844,6,ventral,"('30765_s.bmp',)"
CG12845,1,lateral,"('24405_s.bmp', '24406_s.bmp')"
CG12845,6,dorsal,"('24420_s.bmp',)"
CG12845,6,lateral,"('24413_s.bmp', '24414_s.bmp', '24415_s.bmp', '24416_s.bmp', '24419_s.bmp', '24421_s.bmp', '24422_s.bmp')"
CG12845,6,ventral,"('24411_s.bmp', '24417_s.bmp', '24423_s.bmp')"
CG12846,6,dorsal,"('73089_s.bmp', '73092_s.bmp', '75857_s.bmp', '75858_s.bmp', '75861_s.bmp', '73089_s.bmp', '73092_s.bmp', '75857_s.bmp', '75858_s.bmp', '75861_s.bmp')"
CG12846,6,lateral,"('73088_s.bmp', '73090_s.bmp', '75859_s.bmp', '73088_s.bmp', '73090_s.bmp', '75859_s.bmp')"
CG12846,6,ventral,"('75860_s.bmp', '75860_s.bmp')"
CG12847,6,dorsal,"('45586_s.bmp', '45587_s.bmp')"
CG12847,6,lateral,"('45588_s.bmp', '45589_s.bmp')"
CG12858,6,dorsal,"('33924_s.bmp',)"
CG12858,6,lateral,"('33925_s.bmp', '33926_s.bmp')"
CG12858,6,ventral,"('33927_s.bmp',)"
CG12869,6,dorsal,"('13196_s.bmp', '13197_s.bmp', '13198_s.bmp')"
CG12869,6,lateral,"('61591_s.bmp', '13194_s.bmp', '13195_s.bmp')"
CG12908,5,dorsal,"('75001_s.bmp', '75003_s.bmp', '75004_s.bmp')"
CG12908,5,lateral,"('74999_s.bmp', '75005_s.bmp', '75023_s.bmp', '75027_s.bmp')"
CG12908,5,ventral,"('75000_s.bmp',)"
CG12908,6,dorsal,"('75012_s.bmp', '75013_s.bmp')"
CG12908,6,lateral,"('75007_s.bmp', '75019_s.bmp', '75020_s.bmp')"
CG12908,6,ventral,"('75011_s.bmp', '75021_s.bmp', '75022_s.bmp')"
CG12909,1,lateral,"('46596_s.bmp', '46597_s.bmp')"
CG12909,2,dorsal,"('46599_s.bmp',)"
CG12909,2,lateral,"('46598_s.bmp',)"
CG12909,3,lateral,"('46600_s.bmp',)"
CG12909,4,dorsal,"('46601_s.bmp',)"
CG12909,4,lateral,"('46602_s.bmp', '46603_s.bmp', '46604_s.bmp', '46605_s.bmp')"
CG12909,5,lateral,"('46606_s.bmp', '46608_s.bmp', '46609_s.bmp')"
CG12909,5,ventral,"('46607_s.bmp',)"
CG12909,6,dorsal,"('46611_s.bmp', '46612_s.bmp')"
CG12909,6,ventral,"('46610_s.bmp',)"
CG1291,1,lateral,"('59647_s.bmp',)"
CG1291,2,lateral,"('59648_s.bmp',)"
CG1291,3,lateral,"('59649_s.bmp',)"
CG1291,4,lateral,"('59650_s.bmp',)"
CG1291,5,lateral,"('59651_s.bmp', '59652_s.bmp')"
CG1291,6,lateral,"('59654_s.bmp',)"
CG1291,6,ventral,"('59653_s.bmp',)"
CG12911,1,lateral,"('34714_s.bmp',)"
CG12911,2,lateral,"('34715_s.bmp', '34716_s.bmp')"
CG12911,6,dorsal,"('34720_s.bmp', '34723_s.bmp', '34731_s.bmp', '34732_s.bmp', '34733_s.bmp')"
CG12911,6,lateral,"('34721_s.bmp', '34724_s.bmp', '34727_s.bmp', '34728_s.bmp', '34734_s.bmp', '34735_s.bmp')"
CG12911,6,ventral,"('34729_s.bmp', '34730_s.bmp')"
CG12918,1,lateral,"('67274_s.bmp',)"
CG12918,5,lateral,"('67279_s.bmp', '67280_s.bmp', '67282_s.bmp', '67283_s.bmp')"
CG12918,5,ventral,"('67278_s.bmp',)"
CG12918,6,dorsal,"('67284_s.bmp',)"
CG12918,6,ventral,"('67281_s.bmp', '67285_s.bmp')"
CG12919,2,dorsal,"('75199_s.bmp', '75224_s.bmp', '75225_s.bmp', '75226_s.bmp')"
CG12919,2,lateral,"('75193_s.bmp', '75194_s.bmp', '75195_s.bmp', '75196_s.bmp', '75197_s.bmp', '75205_s.bmp', '75227_s.bmp')"
CG12919,3,dorsal,"('75181_s.bmp',)"
CG12919,3,lateral,"('75182_s.bmp', '75184_s.bmp')"
CG12919,4,dorsal,"('75185_s.bmp', '75186_s.bmp', '75187_s.bmp')"
CG12919,4,lateral,"('75206_s.bmp',)"
CG12919,5,lateral,"('75210_s.bmp',)"
CG12919,6,dorsal,"('75217_s.bmp', '75228_s.bmp', '75229_s.bmp', '75232_s.bmp', '75233_s.bmp', '75238_s.bmp')"
CG12919,6,lateral,"('75211_s.bmp', '75218_s.bmp', '75239_s.bmp', '75240_s.bmp', '75241_s.bmp')"
CG12921,1,lateral,"('49168_s.bmp',)"
CG12921,2,lateral,"('49169_s.bmp',)"
CG12921,6,dorsal,"('49173_s.bmp', '49174_s.bmp')"
CG12921,6,lateral,"('49171_s.bmp', '49172_s.bmp')"
CG12926,4,lateral,"('34888_s.bmp',)"
CG12926,5,lateral,"('34889_s.bmp', '34890_s.bmp', '34891_s.bmp', '34892_s.bmp', '34893_s.bmp')"
CG12926,6,dorsal,"('34894_s.bmp', '34896_s.bmp')"
CG12926,6,ventral,"('34895_s.bmp',)"
CG12950,6,lateral,"('15740_s.bmp', '15741_s.bmp', '15742_s.bmp')"
CG12950,6,ventral,"('15739_s.bmp',)"
CG12952,6,ventral,"('19598_s.bmp',)"
CG1298,1,lateral,"('41402_s.bmp', '41411_s.bmp')"
CG1298,2,lateral,"('41403_s.bmp',)"
CG1298,3,lateral,"('41412_s.bmp',)"
CG1298,4,lateral,"('41413_s.bmp',)"
CG1298,5,dorsal,"('41406_s.bmp',)"
CG1298,5,lateral,"('41404_s.bmp', '41405_s.bmp', '41407_s.bmp', '41414_s.bmp')"
CG1298,6,dorsal,"('41408_s.bmp',)"
CG1298,6,lateral,"('41409_s.bmp',)"
CG1299,6,dorsal,"('40508_s.bmp', '40514_s.bmp', '40517_s.bmp', '40519_s.bmp', '40520_s.bmp')"
CG1299,6,lateral,"('40510_s.bmp', '40513_s.bmp', '40515_s.bmp')"
CG13003,5,dorsal,"('25006_s.bmp',)"
CG13003,5,lateral,"('25005_s.bmp',)"
CG13003,6,lateral,"('25010_s.bmp',)"
CG13004,1,lateral,"('44337_s.bmp', '44338_s.bmp', '44339_s.bmp', '71762_s.bmp', '71763_s.bmp', '71764_s.bmp')"
CG13004,6,dorsal,"('44346_s.bmp', '44347_s.bmp', '44348_s.bmp', '44351_s.bmp', '71765_s.bmp', '71766_s.bmp', '71767_s.bmp', '71768_s.bmp', '71769_s.bmp')"
CG13004,6,lateral,"('44353_s.bmp',)"
CG13005,1,lateral,"('29713_s.bmp',)"
CG13005,5,dorsal,"('29715_s.bmp',)"
CG13005,5,lateral,"('29716_s.bmp', '29717_s.bmp', '29719_s.bmp', '29720_s.bmp')"
CG13005,5,ventral,"('29718_s.bmp',)"
CG13005,6,dorsal,"('29724_s.bmp', '29725_s.bmp')"
CG13005,6,lateral,"('29721_s.bmp', '29722_s.bmp')"
CG13011,5,dorsal,"('75607_s.bmp',)"
CG13011,5,lateral,"('75609_s.bmp', '75610_s.bmp', '75611_s.bmp', '75612_s.bmp', '75613_s.bmp', '75614_s.bmp')"
CG13011,5,ventral,"('75615_s.bmp',)"
CG13011,6,dorsal,"('75617_s.bmp',)"
CG13011,6,lateral,"('75616_s.bmp', '75618_s.bmp')"
CG13033,1,lateral,"('36397_s.bmp',)"
CG13033,4,dorsal,"('36401_s.bmp',)"
CG13033,4,lateral,"('36381_s.bmp',)"
CG13033,4,ventral,"('36380_s.bmp',)"
CG13033,5,lateral,"('36384_s.bmp', '36389_s.bmp', '36402_s.bmp', '36403_s.bmp')"
CG13033,5,ventral,"('36382_s.bmp', '36383_s.bmp', '36388_s.bmp')"
CG13037,1,lateral,"('43808_s.bmp', '43809_s.bmp')"
CG13037,2,dorsal,"('43819_s.bmp', '43820_s.bmp')"
CG13037,2,lateral,"('43810_s.bmp', '43811_s.bmp', '43812_s.bmp', '43813_s.bmp', '43814_s.bmp', '43815_s.bmp', '43816_s.bmp', '43817_s.bmp', '43821_s.bmp', '43834_s.bmp')"
CG13037,2,ventral,"('43818_s.bmp',)"
CG13037,3,lateral,"('43822_s.bmp', '43823_s.bmp', '43824_s.bmp', '43825_s.bmp')"
CG13037,4,dorsal,"('43827_s.bmp',)"
CG13037,4,lateral,"('43826_s.bmp', '43835_s.bmp', '43836_s.bmp')"
CG13037,5,dorsal,"('43829_s.bmp', '43832_s.bmp', '43837_s.bmp')"
CG13037,5,lateral,"('43830_s.bmp', '43831_s.bmp', '43833_s.bmp', '43838_s.bmp')"
CG13037,5,ventral,"('43828_s.bmp',)"
CG13037,6,dorsal,"('43843_s.bmp', '43845_s.bmp')"
CG13037,6,lateral,"('43839_s.bmp', '43840_s.bmp', '43844_s.bmp')"
CG13043,6,dorsal,"('40738_s.bmp', '40741_s.bmp', '40742_s.bmp')"
CG13043,6,lateral,"('40748_s.bmp',)"
CG13049,1,lateral,"('31678_s.bmp',)"
CG13049,2,dorsal,"('31679_s.bmp',)"
CG13049,3,lateral,"('31680_s.bmp',)"
CG13049,5,lateral,"('31687_s.bmp',)"
CG13049,6,dorsal,"('31681_s.bmp', '31682_s.bmp', '31685_s.bmp')"
CG13049,6,lateral,"('31683_s.bmp',)"
CG13049,6,ventral,"('31684_s.bmp',)"
CG13072,1,lateral,"('28163_s.bmp',)"
CG13072,2,lateral,"('28164_s.bmp',)"
CG13072,3,lateral,"('28165_s.bmp',)"
CG13072,5,lateral,"('28166_s.bmp', '28167_s.bmp')"
CG13072,6,ventral,"('28168_s.bmp',)"
CG1308,1,lateral,"('43189_s.bmp', '43190_s.bmp', '43194_s.bmp', '43195_s.bmp', '43196_s.bmp', '43197_s.bmp')"
CG1308,2,dorsal,"('43201_s.bmp', '43202_s.bmp')"
CG1308,2,lateral,"('43200_s.bmp', '43205_s.bmp')"
CG1308,3,lateral,"('43207_s.bmp',)"
CG1308,4,dorsal,"('43210_s.bmp',)"
CG1308,4,lateral,"('43208_s.bmp',)"
CG1308,5,lateral,"('43211_s.bmp', '43212_s.bmp')"
CG1308,6,dorsal,"('43214_s.bmp',)"
CG1308,6,lateral,"('43213_s.bmp',)"
CG13102,6,dorsal,"('37156_s.bmp',)"
CG13102,6,lateral,"('37157_s.bmp', '37158_s.bmp')"
CG13124,6,lateral,"('75867_s.bmp', '75868_s.bmp')"
CG13124,6,ventral,"('75869_s.bmp', '75870_s.bmp', '75871_s.bmp')"
CG13126,5,lateral,"('24531_s.bmp',)"
CG13126,6,lateral,"('24533_s.bmp', '24534_s.bmp', '24535_s.bmp', '24536_s.bmp')"
CG13126,6,ventral,"('24532_s.bmp', '24537_s.bmp')"
CG13159,6,ventral,"('31466_s.bmp', '31467_s.bmp')"
CG1318,6,dorsal,"('52149_s.bmp', '52151_s.bmp', '52152_s.bmp', '52153_s.bmp')"
CG1318,6,lateral,"('52147_s.bmp', '52150_s.bmp')"
CG1318,6,ventral,"('52148_s.bmp',)"
CG13183,5,dorsal,"('38797_s.bmp', '38798_s.bmp', '38799_s.bmp')"
CG13183,5,lateral,"('38800_s.bmp',)"
CG13183,6,dorsal,"('38801_s.bmp', '38802_s.bmp', '38806_s.bmp')"
CG13183,6,lateral,"('38807_s.bmp', '38809_s.bmp', '38810_s.bmp')"
CG13185,1,lateral,"('15205_s.bmp', '10286_s.bmp', '10287_s.bmp')"
CG13185,3,lateral,"('10289_s.bmp', '15213_s.bmp')"
CG13185,4,lateral,"('15206_s.bmp', '10296_s.bmp')"
CG13185,5,lateral,"('10290_s.bmp', '10291_s.bmp', '10292_s.bmp', '10293_s.bmp', '15207_s.bmp', '15208_s.bmp', '15209_s.bmp', '15214_s.bmp')"
CG13185,5,ventral,"('15215_s.bmp',)"
CG13185,6,dorsal,"('15210_s.bmp',)"
CG13185,6,lateral,"('15211_s.bmp', '10295_s.bmp')"
CG13185,6,ventral,"('15212_s.bmp', '10297_s.bmp')"
CG13186,6,dorsal,"('45352_s.bmp',)"
CG13188,5,dorsal,"('32172_s.bmp',)"
CG13188,5,lateral,"('32163_s.bmp', '32164_s.bmp', '32165_s.bmp')"
CG13188,6,dorsal,"('32166_s.bmp', '32167_s.bmp', '32170_s.bmp', '32171_s.bmp')"
CG13188,6,lateral,"('32168_s.bmp', '32173_s.bmp')"
CG13188,6,ventral,"('32169_s.bmp',)"
CG13189,6,dorsal,"('58737_s.bmp',)"
CG13189,6,lateral,"('58736_s.bmp',)"
CG13189,6,ventral,"('58738_s.bmp',)"
CG1319,1,lateral,"('40722_s.bmp', '40723_s.bmp')"
CG1319,5,lateral,"('40726_s.bmp', '40727_s.bmp', '40728_s.bmp')"
CG1319,6,dorsal,"('40729_s.bmp', '40732_s.bmp', '40733_s.bmp')"
CG1319,6,lateral,"('40730_s.bmp', '40731_s.bmp')"
CG13196,6,dorsal,"('36765_s.bmp', '36766_s.bmp', '36767_s.bmp')"
CG13196,6,lateral,"('36764_s.bmp',)"
CG1320,1,lateral,"('36299_s.bmp',)"
CG1320,2,dorsal,"('36300_s.bmp',)"
CG1320,2,lateral,"('36301_s.bmp',)"
CG1320,4,dorsal,"('36302_s.bmp',)"
CG1320,5,lateral,"('36303_s.bmp', '36304_s.bmp')"
CG1320,6,dorsal,"('36305_s.bmp', '36307_s.bmp', '36309_s.bmp')"
CG1320,6,ventral,"('36306_s.bmp',)"
CG13203,6,lateral,"('44005_s.bmp', '44009_s.bmp')"
CG13203,6,ventral,"('44003_s.bmp', '44004_s.bmp', '44006_s.bmp', '44007_s.bmp')"
CG13204,6,dorsal,"('19463_s.bmp', '27686_s.bmp')"
CG13204,6,lateral,"('19464_s.bmp', '19465_s.bmp')"
CG13207,6,dorsal,"('75873_s.bmp', '75885_s.bmp')"
CG13207,6,lateral,"('75875_s.bmp', '75876_s.bmp', '75886_s.bmp', '75887_s.bmp', '75888_s.bmp')"
CG13209,6,dorsal,"('75037_s.bmp', '75044_s.bmp', '75045_s.bmp')"
CG13209,6,lateral,"('75038_s.bmp', '75039_s.bmp', '75040_s.bmp', '75042_s.bmp', '75043_s.bmp')"
CG13209,6,ventral,"('75034_s.bmp', '75035_s.bmp', '75046_s.bmp', '75047_s.bmp')"
CG13211,4,lateral,"('72085_s.bmp',)"
CG13211,5,lateral,"('72090_s.bmp',)"
CG13211,6,dorsal,"('75896_s.bmp', '75897_s.bmp', '72086_s.bmp')"
CG13211,6,lateral,"('75898_s.bmp',)"
CG13211,6,ventral,"('72087_s.bmp', '72088_s.bmp', '72089_s.bmp')"
CG13216,6,lateral,"('39527_s.bmp',)"
CG13216,6,ventral,"('39526_s.bmp', '39530_s.bmp')"
CG13217,6,dorsal,"('32859_s.bmp', '32862_s.bmp')"
CG13217,6,lateral,"('32860_s.bmp', '32861_s.bmp')"
CG1322,1,lateral,"('18209_s.bmp', '18210_s.bmp')"
CG1322,2,lateral,"('18211_s.bmp', '18212_s.bmp')"
CG1322,3,dorsal,"('18214_s.bmp',)"
CG1322,3,lateral,"('18213_s.bmp',)"
CG1322,3,ventral,"('18216_s.bmp',)"
CG1322,4,dorsal,"('18217_s.bmp', '18218_s.bmp')"
CG1322,4,lateral,"('18219_s.bmp',)"
CG1322,5,dorsal,"('18224_s.bmp', '18225_s.bmp')"
CG1322,5,lateral,"('18221_s.bmp', '18222_s.bmp', '18223_s.bmp')"
CG1322,6,dorsal,"('18228_s.bmp', '18229_s.bmp', '18233_s.bmp', '18236_s.bmp')"
CG1322,6,lateral,"('18232_s.bmp',)"
CG1322,6,ventral,"('18230_s.bmp', '18231_s.bmp', '18234_s.bmp', '18235_s.bmp')"
CG13220,1,lateral,"('34237_s.bmp',)"
CG13220,2,lateral,"('34238_s.bmp',)"
CG13220,4,dorsal,"('34239_s.bmp',)"
CG13220,5,lateral,"('34240_s.bmp',)"
CG13220,6,lateral,"('34241_s.bmp', '34243_s.bmp', '34245_s.bmp')"
